nom,code,codeDepartement,codeRegion,population,lat,lon
Saint-Pierre-du-Chemin,85264,85,52,1340,46.6969,-0.7091
Saint-Pierre-le-Vieux,85265,85,52,924,46.4006,-0.7417
Saint-Prouant,85266,85,52,1671,46.7488,-0.9715
Sainte-Radégonde-des-Noyers,85267,85,52,982,46.3756,-1.0718
Saint-Révérend,85268,85,52,1526,46.7064,-1.8354
Saint-Sigismond,85269,85,52,424,46.338,-0.7055
Saint-Urbain,85273,85,52,1996,46.8809,-2.0026
Saint-Valérien,85274,85,52,549,46.5345,-0.9469
Saint-Vincent-Sterlanges,85276,85,52,753,46.7388,-1.0837
Saint-Vincent-sur-Graon,85277,85,52,1592,46.5062,-1.3786
Saint-Vincent-sur-Jard,85278,85,52,1602,46.4291,-1.5506
Sallertaine,85280,85,52,3390,46.867,-1.958
Sérigné,85281,85,52,1029,46.5077,-0.8497
Sigournais,85282,85,52,972,46.7136,-0.9894
Soullans,85284,85,52,4535,46.7921,-1.9086
Le Tablier,85285,85,52,756,46.5593,-1.327
La Taillée,85286,85,52,551,46.3858,-0.9395
Tallud-Sainte-Gemme,85287,85,52,447,46.6972,-0.8987
Talmont-Saint-Hilaire,85288,85,52,8327,46.4775,-1.6299
Terval,85289,85,52,2173,46.6467,-0.692
Thiré,85290,85,52,538,46.5425,-1.0128
Thorigny,85291,85,52,1255,46.6153,-1.2441
Rives-du-Fougerais,85292,85,52,1504,46.6013,-0.8421
Tiffauges,85293,85,52,1556,47.0016,-1.1033
La Tranche-sur-Mer,85294,85,52,3129,46.3567,-1.4193
Treize-Septiers,85295,85,52,3361,47.0016,-1.2268
Treize-Vents,85296,85,52,1240,46.9161,-0.8448
Triaize,85297,85,52,1061,46.3766,-1.2052
Vairé,85298,85,52,1951,46.604,-1.7506
Venansault,85300,85,52,4743,46.6816,-1.5417
Vendrennes,85301,85,52,1802,46.8188,-1.1176
Chanverrie,85302,85,52,5580,46.9468,-0.9857
Vix,85303,85,52,1829,46.3528,-0.8525
Vouillé-les-Marais,85304,85,52,782,46.3901,-0.961
Vouvant,85305,85,52,823,46.5554,-0.7614
Xanton-Chassenon,85306,85,52,743,46.453,-0.7027
Adriers,86001,86,75,701,46.2621,0.7884
Amberre,86002,86,75,565,46.7588,0.1564
Anché,86003,86,75,329,46.3497,0.2683
Angles-sur-l'Anglin,86004,86,75,362,46.7028,0.8961
Angliers,86005,86,75,607,46.9365,0.0992
Antigny,86006,86,75,543,46.5343,0.8427
Antran,86007,86,75,1156,46.8813,0.5182
Arçay,86008,86,75,342,46.9544,0.0012
Archigny,86009,86,75,1060,46.6682,0.6846
Aslonnes,86010,86,75,1130,46.4521,0.34
Asnières-sur-Blour,86011,86,75,189,46.1501,0.78
Asnois,86012,86,75,132,46.0998,0.4129
Aulnay,86013,86,75,101,46.9064,0.0944
Availles-en-Châtellerault,86014,86,75,1738,46.7569,0.5712
Availles-Limouzine,86015,86,75,1287,46.1313,0.6515
Avanton,86016,86,75,2227,46.6635,0.3077
Ayron,86017,86,75,1087,46.6458,0.0463
Basses,86018,86,75,336,47.0442,0.1266
Beaumont Saint-Cyr,86019,86,75,2941,46.7256,0.4556
Bellefonds,86020,86,75,250,46.6523,0.6078
Berrie,86022,86,75,253,47.0612,-0.0694
Berthegon,86023,86,75,262,46.8995,0.2636
Béruges,86024,86,75,1538,46.5497,0.2081
Béthines,86025,86,75,470,46.5447,0.9649
Beuxes,86026,86,75,558,47.088,0.1747
Biard,86027,86,75,1908,46.5861,0.2952
Bignoux,86028,86,75,1083,46.6044,0.4597
Blanzay,86029,86,75,804,46.2128,0.2529
Bonnes,86031,86,75,1686,46.6121,0.6021
Bonneuil-Matours,86032,86,75,2096,46.6851,0.5684
Bouresse,86034,86,75,623,46.3531,0.576
Bourg-Archambault,86035,86,75,171,46.3714,0.9973
Bournand,86036,86,75,929,47.0793,0.0718
Brigueil-le-Chantre,86037,86,75,460,46.3849,1.0891
Brion,86038,86,75,221,46.3576,0.4759
Brux,86039,86,75,765,46.2488,0.1902
La Bussière,86040,86,75,301,46.6282,0.8234
Buxerolles,86041,86,75,10253,46.6057,0.367
Buxeuil,86042,86,75,901,46.9687,0.6618
Ceaux-en-Loudun,86044,86,75,555,47.0324,0.2294
Celle-Lévescault,86045,86,75,1373,46.4065,0.1744
Cenon-sur-Vienne,86046,86,75,1690,46.7617,0.5263
Cernay,86047,86,75,478,46.8368,0.3011
Chabournay,86048,86,75,1258,46.7177,0.2699
Chalais,86049,86,75,474,46.9719,0.0999
Chalandray,86050,86,75,794,46.6517,-0.0071
Champagné-le-Sec,86051,86,75,213,46.1903,0.1895
Champagné-Saint-Hilaire,86052,86,75,994,46.324,0.3178
Champigny en Rochereau,86053,86,75,1890,46.7127,0.1567
Champniers,86054,86,75,354,46.2157,0.328
La Chapelle-Bâton,86055,86,75,350,46.1905,0.4071
La Chapelle-Moulière,86058,86,75,730,46.6438,0.5401
Chapelle-Viviers,86059,86,75,564,46.4673,0.7364
Charroux,86061,86,75,1046,46.1388,0.4075
Chasseneuil-du-Poitou,86062,86,75,4776,46.6476,0.356
Chatain,86063,86,75,241,46.0753,0.4408
Château-Garnier,86064,86,75,601,46.2589,0.4424
Château-Larcher,86065,86,75,1046,46.4126,0.302
Châtellerault,86066,86,75,31105,46.8147,0.5583
Chaunay,86068,86,75,1201,46.1986,0.1674
La Chaussée,86069,86,75,187,46.8849,0.107
Chauvigny,86070,86,75,7037,46.5528,0.6714
Chenevelles,86072,86,75,442,46.7233,0.6811
Cherves,86073,86,75,516,46.6992,0.0245
Chiré-en-Montreuil,86074,86,75,923,46.6223,0.1123
Chouppes,86075,86,75,801,46.807,0.1778
Cissé,86076,86,75,2875,46.6485,0.2448
Civaux,86077,86,75,1205,46.4417,0.6722
Civray,86078,86,75,2543,46.1427,0.2994
La Roche-Rigault,86079,86,75,562,46.9674,0.1709
Cloué,86080,86,75,492,46.4464,0.1666
Colombiers,86081,86,75,1418,46.7804,0.4351
Valence-en-Poitou,86082,86,75,4323,46.3169,0.2126
Coulombiers,86083,86,75,1143,46.489,0.174
Coulonges-les-Hérolles,86084,86,75,232,46.4151,1.1767
Coussay,86085,86,75,260,46.8414,0.1958
Coussay-les-Bois,86086,86,75,913,46.8111,0.7262
Craon,86087,86,75,183,46.77,0.0248
Croutelle,86088,86,75,937,46.5415,0.2944
Cuhon,86089,86,75,389,46.7651,0.1041
Curçay-sur-Dive,86090,86,75,230,47.0097,-0.0482
Curzay-sur-Vonne,86091,86,75,374,46.4902,0.0428
Dangé-Saint-Romain,86092,86,75,2968,46.926,0.6063
Dercé,86093,86,75,163,46.9416,0.2076
Dienné,86094,86,75,583,46.4423,0.5373
Dissay,86095,86,75,3143,46.698,0.4452
Doussay,86096,86,75,680,46.8411,0.2748
La Ferrière-Airoux,86097,86,75,334,46.3151,0.404
Fleix,86098,86,75,144,46.562,0.7467
Fleuré,86099,86,75,1108,46.4863,0.5285
Fontaine-le-Comte,86100,86,75,3971,46.5265,0.2522
Frozes,86102,86,75,612,46.6647,0.1322
Gençay,86103,86,75,1681,46.3705,0.4134
Genouillé,86104,86,75,493,46.0971,0.3396
Gizay,86105,86,75,364,46.4395,0.4255
Glénouze,86106,86,75,100,47.0069,-0.0003
Gouex,86107,86,75,473,46.3701,0.6607
La Grimaudière,86108,86,75,396,46.8043,0.034
Guesnes,86109,86,75,232,46.906,0.1505
Haims,86110,86,75,230,46.5145,0.9331
Ingrandes,86111,86,75,1704,46.8703,0.606
L'Isle-Jourdain,86112,86,75,1146,46.2377,0.7032
Iteuil,86113,86,75,2989,46.4812,0.2904
Jardres,86114,86,75,1250,46.5657,0.5771
Jaunay-Marigny,86115,86,75,7597,46.7274,0.3642
Jazeneuil,86116,86,75,797,46.4749,0.0735
Jouhet,86117,86,75,510,46.4898,0.8766
Journet,86118,86,75,368,46.4753,0.9666
Joussé,86119,86,75,309,46.228,0.4556
Lathus-Saint-Rémy,86120,86,75,1214,46.3223,0.9372
Latillé,86121,86,75,1483,46.612,0.0672
Lauthiers,86122,86,75,68,46.6047,0.726
Boivre-la-Vallée,86123,86,75,3041,46.5391,0.087
Lavoux,86124,86,75,1179,46.5961,0.5288
Leigné-les-Bois,86125,86,75,565,46.7614,0.7072
Leignes-sur-Fontaine,86126,86,75,644,46.5107,0.7768
Leigné-sur-Usseau,86127,86,75,453,46.9154,0.4795
Lencloître,86128,86,75,2490,46.8081,0.303
Lésigny,86129,86,75,525,46.8346,0.7692
Leugny,86130,86,75,370,46.8996,0.6959
Lhommaizé,86131,86,75,912,46.4444,0.5868
Liglet,86132,86,75,301,46.5042,1.085
Ligugé,86133,86,75,3429,46.5228,0.29
Linazay,86134,86,75,217,46.1654,0.1932
Liniers,86135,86,75,586,46.6193,0.5292
Lizant,86136,86,75,381,46.0792,0.2783
Loudun,86137,86,75,6791,47.0116,0.1048
Luchapt,86138,86,75,248,46.1866,0.7797
Lusignan,86139,86,75,2556,46.4404,0.1186
Lussac-les-Châteaux,86140,86,75,2261,46.4074,0.7304
Magné,86141,86,75,672,46.3472,0.3955
Maillé,86142,86,75,640,46.6764,0.0947
Mairé,86143,86,75,174,46.8607,0.7195
Maisonneuve,86144,86,75,324,46.7198,0.054
Marçay,86145,86,75,1119,46.4706,0.2262
Marigny-Chemereau,86147,86,75,603,46.4259,0.2173
Marnay,86148,86,75,714,46.3948,0.3467
Martaizé,86149,86,75,360,46.92,0.0519
Massognes,86150,86,75,271,46.7495,0.0592
Maulay,86151,86,75,187,46.9668,0.2052
Mauprévoir,86152,86,75,590,46.1667,0.5218
Mazerolles,86153,86,75,853,46.4037,0.663
Mazeuil,86154,86,75,245,46.7924,0.0887
Messemé,86156,86,75,241,47.0098,0.1637
Mignaloux-Beauvoir,86157,86,75,5224,46.5488,0.4112
Migné-Auxances,86158,86,75,6276,46.6307,0.3008
Millac,86159,86,75,467,46.1895,0.7068
Mirebeau,86160,86,75,2144,46.7909,0.195
Moncontour,86161,86,75,982,46.8768,0.0033
Mondion,86162,86,75,118,46.9393,0.4711
Montamisé,86163,86,75,3710,46.6255,0.4381
Monthoiron,86164,86,75,672,46.7296,0.6191
Montmorillon,86165,86,75,5867,46.4291,0.8939
Monts-sur-Guesnes,86167,86,75,917,46.9108,0.1929
Morton,86169,86,75,368,47.104,-0.0103
Moulismes,86170,86,75,361,46.325,0.8079
Moussac,86171,86,75,433,46.279,0.6848
Mouterre-sur-Blourde,86172,86,75,167,46.2163,0.7656
Mouterre-Silly,86173,86,75,621,46.9837,0.0355
Naintré,86174,86,75,5954,46.7738,0.4947
Nalliers,86175,86,75,306,46.6116,0.8798
Nérignac,86176,86,75,117,46.2987,0.7295
Neuville-de-Poitou,86177,86,75,5465,46.6825,0.2523
Nieuil-l'Espoir,86178,86,75,2680,46.491,0.4589
Nouaillé-Maupertuis,86180,86,75,2955,46.5055,0.4191
Nueil-sous-Faye,86181,86,75,218,46.9722,0.2763
Orches,86182,86,75,356,46.8805,0.327
Les Ormes,86183,86,75,1620,46.965,0.621
Ouzilly,86184,86,75,954,46.7758,0.3581
Oyré,86186,86,75,964,46.8603,0.646
Paizay-le-Sec,86187,86,75,474,46.5847,0.7779
Payroux,86189,86,75,463,46.2139,0.4807
Persac,86190,86,75,718,46.3397,0.7325
Pindray,86191,86,75,248,46.476,0.8162
Plaisance,86192,86,75,177,46.3117,0.8529
Pleumartin,86193,86,75,1208,46.7446,0.7696
Poitiers,86194,86,75,89472,46.5846,0.3715
Port-de-Piles,86195,86,75,548,46.9989,0.5956
Pouançay,86196,86,75,232,47.0882,-0.0822
Pouant,86197,86,75,412,47.0215,0.2743
Pouillé,86198,86,75,731,46.5419,0.5795
Pressac,86200,86,75,551,46.123,0.5566
Prinçay,86201,86,75,204,46.9302,0.2528
La Puye,86202,86,75,604,46.6468,0.7444
Queaux,86203,86,75,570,46.3104,0.6356
Quinçay,86204,86,75,2113,46.6086,0.2153
Ranton,86205,86,75,204,46.9972,-0.0329
Raslay,86206,86,75,135,47.1128,0.0036
La Roche-Posay,86207,86,75,1571,46.7768,0.8057
Roches-Prémarie-Andillé,86209,86,75,2174,46.4768,0.3672
Roiffé,86210,86,75,748,47.1302,0.0517
Romagne,86211,86,75,803,46.2629,0.3032
Rouillé,86213,86,75,2521,46.422,0.0282
Saint-Benoît,86214,86,75,7306,46.5484,0.3561
Saint-Christophe,86217,86,75,278,46.9211,0.3766
Saint-Clair,86218,86,75,205,46.878,0.0546
Saint-Gaudent,86220,86,75,312,46.1123,0.2856
Saint-Genest-d'Ambière,86221,86,75,1211,46.8264,0.3621
Saint-Georges-lès-Baillargeaux,86222,86,75,4345,46.6681,0.4428
Saint-Germain,86223,86,75,883,46.5737,0.9029
Saint-Gervais-les-Trois-Clochers,86224,86,75,1318,46.8949,0.4169
Saint-Jean-de-Sauves,86225,86,75,1292,46.8386,0.0847
Saint-Julien-l'Ars,86226,86,75,2871,46.5546,0.4931
Saint-Laon,86227,86,75,136,46.9657,-0.0195
Saint-Laurent-de-Jourdes,86228,86,75,196,46.3904,0.5391
Saint-Léger-de-Montbrillais,86229,86,75,347,47.077,-0.0374
Saint-Léomer,86230,86,75,171,46.4161,0.9979
Valdivienne,86233,86,75,2728,46.4992,0.6357
Saint-Martin-l'Ars,86234,86,75,369,46.2105,0.5497
Saint-Maurice-la-Clouère,86235,86,75,1310,46.3853,0.4456
Saint-Pierre-de-Maillé,86236,86,75,852,46.6806,0.825
Saint-Pierre-d'Exideuil,86237,86,75,728,46.157,0.2536
Sainte-Radégonde,86239,86,75,184,46.6176,0.7041
Saint-Rémy-sur-Creuse,86241,86,75,453,46.9337,0.6812
Saint-Romain,86242,86,75,390,46.2255,0.3834
Saint-Sauvant,86244,86,75,1298,46.3527,0.0774
Senillé-Saint-Sauveur,86245,86,75,1724,46.7943,0.6335
Saint-Savin,86246,86,75,816,46.5878,0.8388
Val-de-Comporté,86247,86,75,1007,46.1423,0.2283
Saint-Secondin,86248,86,75,531,46.3235,0.4939
Saires,86249,86,75,124,46.8914,0.2327
Saix,86250,86,75,263,47.1459,0.0034
Sammarçolles,86252,86,75,648,47.0396,0.1704
Sanxay,86253,86,75,548,46.4963,-0.0057
Saulgé,86254,86,75,1005,46.3588,0.8643
Savigné,86255,86,75,1265,46.1682,0.3266
Savigny-Lévescault,86256,86,75,1247,46.5266,0.4759
Savigny-sous-Faye,86257,86,75,377,46.8706,0.289
Scorbé-Clairvaux,86258,86,75,2177,46.8102,0.4089
Sérigny,86260,86,75,314,46.9296,0.3209
Sèvres-Anxaumont,86261,86,75,2354,46.5745,0.4607
Sillars,86262,86,75,571,46.4147,0.7812
Smarves,86263,86,75,2941,46.5118,0.3569
Sommières-du-Clain,86264,86,75,738,46.278,0.3721
Sossais,86265,86,75,414,46.8683,0.3751
Surin,86266,86,75,124,46.0823,0.3748
Tercé,86268,86,75,1134,46.5136,0.5582
Ternay,86269,86,75,192,47.0347,-0.0548
Thollet,86270,86,75,163,46.4399,1.1194
Thurageau,86271,86,75,732,46.7815,0.2799
Thuré,86272,86,75,2787,46.8412,0.4565
La Trimouille,86273,86,75,863,46.4538,1.0673
Les Trois-Moutiers,86274,86,75,1082,47.0621,0.0073
Usseau,86275,86,75,582,46.8896,0.495
Usson-du-Poitou,86276,86,75,1226,46.2832,0.5408
Vaux-sur-Vienne,86279,86,75,543,46.9087,0.5631
Vellèches,86280,86,75,349,46.9377,0.5259
Saint-Martin-la-Pallu,86281,86,75,5663,46.7297,0.2634
Vernon,86284,86,75,721,46.4298,0.4767
Verrières,86285,86,75,930,46.4018,0.598
Verrue,86286,86,75,382,46.8673,0.1817
Vézières,86287,86,75,346,47.0925,0.125
Vicq-sur-Gartempe,86288,86,75,656,46.7301,0.8417
Le Vigeant,86289,86,75,656,46.2199,0.6324
La Villedieu-du-Clain,86290,86,75,1526,46.4607,0.3888
Villemort,86291,86,75,101,46.5492,0.9251
Villiers,86292,86,75,955,46.6718,0.1729
Vivonne,86293,86,75,4505,46.4193,0.2499
Vouillé,86294,86,75,3707,46.6198,0.1685
Voulême,86295,86,75,394,46.1001,0.2327
Voulon,86296,86,75,468,46.3643,0.2394
Vouneuil-sous-Biard,86297,86,75,6245,46.5843,0.2694
Vouneuil-sur-Vienne,86298,86,75,2278,46.7198,0.5385
Vouzailles,86299,86,75,563,46.7153,0.0936
Yversay,86300,86,75,636,46.6704,0.2062
Aixe-sur-Vienne,87001,87,75,5860,45.799,1.1245
Ambazac,87002,87,75,5565,45.9609,1.3956
Arnac-la-Poste,87003,87,75,911,46.2594,1.3731
Augne,87004,87,75,124,45.7715,1.7007
Aureil,87005,87,75,1033,45.8088,1.4033
Azat-le-Ris,87006,87,75,240,46.3056,1.0547
Balledent,87007,87,75,199,46.1077,1.2208
La Bazeuge,87008,87,75,144,46.2575,1.0835
Beaumont-du-Lac,87009,87,75,136,45.7756,1.8535
Bellac,87011,87,75,3569,46.1013,1.0325
Berneuil,87012,87,75,429,46.0651,1.1118
Bersac-sur-Rivalier,87013,87,75,626,46.0798,1.4146
Bessines-sur-Gartempe,87014,87,75,2739,46.1115,1.3581
Beynac,87015,87,75,727,45.7675,1.1646
Les Billanges,87016,87,75,298,45.9761,1.5341
Blanzac,87017,87,75,479,46.1272,1.1076
Blond,87018,87,75,690,46.0546,1.0134
Boisseuil,87019,87,75,2997,45.7604,1.3273
Bonnac-la-Côte,87020,87,75,1644,45.9478,1.2874
Bosmie-l'Aiguille,87021,87,75,2620,45.7634,1.2047
Breuilaufa,87022,87,75,114,46.0415,1.1057
Le Buis,87023,87,75,183,46.0349,1.205
Bujaleuf,87024,87,75,873,45.7937,1.6273
Burgnac,87025,87,75,858,45.7408,1.1692
Bussière-Galant,87027,87,75,1284,45.6083,1.05
Val-d'Oire-et-Gartempe,87028,87,75,1712,46.2293,0.8987
Les Cars,87029,87,75,618,45.6742,1.0776
Chaillac-sur-Vienne,87030,87,75,1253,45.8625,0.8721
Le Chalard,87031,87,75,302,45.5542,1.1219
Châlus,87032,87,75,1671,45.6547,0.9665
Chamboret,87033,87,75,788,46.0117,1.1184
Champagnac-la-Rivière,87034,87,75,591,45.697,0.9134
Champnétery,87035,87,75,517,45.8234,1.5845
Champsac,87036,87,75,688,45.7045,0.962
La Chapelle-Montbrandeix,87037,87,75,264,45.6409,0.8523
Chaptelat,87038,87,75,2096,45.9158,1.2397
Château-Chervix,87039,87,75,791,45.5927,1.3693
Châteauneuf-la-Forêt,87040,87,75,1536,45.6926,1.6104
Châteauponsac,87041,87,75,2028,46.1313,1.2842
Le Châtenet-en-Dognon,87042,87,75,399,45.9053,1.5025
Cheissoux,87043,87,75,223,45.8297,1.637
Chéronnac,87044,87,75,315,45.7582,0.7533
Cieux,87045,87,75,1001,45.9812,1.0183
Cognac-la-Forêt,87046,87,75,1199,45.8368,1.0087
Compreignac,87047,87,75,1866,46.0001,1.2828
Condat-sur-Vienne,87048,87,75,5208,45.7846,1.2339
Coussac-Bonneval,87049,87,75,1272,45.52,1.3269
Couzeix,87050,87,75,10011,45.8845,1.2103
La Croisille-sur-Briance,87051,87,75,690,45.6196,1.6011
La Croix-sur-Gartempe,87052,87,75,163,46.1596,1.0004
Cromac,87053,87,75,246,46.3608,1.3149
Cussac,87054,87,75,1148,45.6918,0.8514
Dinsac,87056,87,75,245,46.2411,1.1035
Dompierre-les-Églises,87057,87,75,373,46.2109,1.2516
Domps,87058,87,75,99,45.6558,1.7148
Le Dorat,87059,87,75,1526,46.2089,1.072
Dournazac,87060,87,75,669,45.633,0.9262
Droux,87061,87,75,361,46.1667,1.1491
Eybouleuf,87062,87,75,471,45.7977,1.4831
Eyjeaux,87063,87,75,1335,45.7753,1.3774
Eymoutiers,87064,87,75,2067,45.7098,1.7293
Feytiat,87065,87,75,6174,45.8093,1.3265
Flavignac,87066,87,75,1060,45.7135,1.0724
Folles,87067,87,75,443,46.1239,1.4522
Fromental,87068,87,75,517,46.1539,1.4235
Gajoubert,87069,87,75,148,46.106,0.8402
La Geneytouse,87070,87,75,988,45.7909,1.4531
Glandon,87071,87,75,806,45.4715,1.2158
Glanges,87072,87,75,510,45.6652,1.4633
Gorre,87073,87,75,388,45.7365,0.9937
Les Grands-Chézeaux,87074,87,75,227,46.3597,1.3855
Isle,87075,87,75,7915,45.8053,1.1987
Jabreilles-les-Bordes,87076,87,75,239,46.022,1.5105
Janailhac,87077,87,75,525,45.654,1.2374
Javerdat,87078,87,75,702,45.9596,0.9666
La Jonchère-Saint-Maurice,87079,87,75,802,46.0042,1.4758
Jouac,87080,87,75,189,46.3496,1.2592
Jourgnac,87081,87,75,1112,45.7355,1.2187
Ladignac-le-Long,87082,87,75,1159,45.5811,1.1153
Laurière,87083,87,75,528,46.073,1.4976
Lavignac,87084,87,75,162,45.7184,1.1207
Limoges,87085,87,75,129754,45.8567,1.226
Linards,87086,87,75,1004,45.7027,1.5394
Lussac-les-Églises,87087,87,75,463,46.3438,1.1786
Magnac-Bourg,87088,87,75,1115,45.5986,1.4371
Magnac-Laval,87089,87,75,1693,46.2381,1.1702
Mailhac-sur-Benaize,87090,87,75,273,46.3109,1.3164
Maisonnais-sur-Tardoire,87091,87,75,376,45.7139,0.6836
Marval,87092,87,75,481,45.6363,0.8003
Masléon,87093,87,75,286,45.7686,1.5772
Meilhac,87094,87,75,526,45.7146,1.1506
Meuzac,87095,87,75,733,45.5468,1.4215
La Meyze,87096,87,75,842,45.6095,1.1918
Val d'Issoire,87097,87,75,1031,46.0884,0.9004
Moissannes,87099,87,75,328,45.8758,1.5569
Montrol-Sénard,87100,87,75,253,46.0219,0.9551
Mortemart,87101,87,75,127,46.0489,0.9551
Nantiat,87103,87,75,1584,46.0083,1.1749
Nedde,87104,87,75,455,45.7163,1.8314
Neuvic-Entier,87105,87,75,874,45.7382,1.6458
Nexon,87106,87,75,2542,45.6648,1.1779
Nieul,87107,87,75,1594,45.9191,1.1781
Nouic,87108,87,75,430,46.0552,0.9162
Oradour-Saint-Genest,87109,87,75,354,46.2445,1.0207
Oradour-sur-Glane,87110,87,75,2517,45.9384,1.02
Oradour-sur-Vayres,87111,87,75,1602,45.7384,0.8777
Pageas,87112,87,75,639,45.6826,1.014
Le Palais-sur-Vienne,87113,87,75,5861,45.8703,1.3288
Panazol,87114,87,75,11207,45.8447,1.3227
Pensol,87115,87,75,179,45.6012,0.8288
Peyrat-de-Bellac,87116,87,75,1059,46.1289,1.0255
Peyrat-le-Château,87117,87,75,1028,45.82,1.7842
Peyrilhac,87118,87,75,1356,45.9641,1.1177
Pierre-Buffière,87119,87,75,1147,45.6909,1.3588
La Porcherie,87120,87,75,518,45.5792,1.5416
Rancon,87121,87,75,477,46.1267,1.1853
Razès,87122,87,75,1161,46.0379,1.3357
Rempnat,87123,87,75,145,45.6861,1.8665
Rilhac-Lastours,87124,87,75,381,45.6576,1.1152
Rilhac-Rancon,87125,87,75,4733,45.9082,1.3347
Rochechouart,87126,87,75,3637,45.8288,0.8476
La Roche-l'Abeille,87127,87,75,594,45.5967,1.2558
Saint-Pardoux-le-Lac,87128,87,75,1364,46.0556,1.2506
Royères,87129,87,75,942,45.8494,1.4372
Roziers-Saint-Georges,87130,87,75,161,45.7455,1.5606
Saillat-sur-Vienne,87131,87,75,826,45.8698,0.8301
Saint-Amand-le-Petit,87132,87,75,112,45.7657,1.7707
Saint-Amand-Magnazeix,87133,87,75,485,46.1873,1.3572
Sainte-Anne-Saint-Priest,87134,87,75,140,45.6971,1.6815
Saint-Auvent,87135,87,75,969,45.8107,0.9237
Saint-Bazile,87137,87,75,143,45.7358,0.8032
Saint-Bonnet-Briance,87138,87,75,538,45.7138,1.487
Saint-Bonnet-de-Bellac,87139,87,75,456,46.166,0.9412
Saint-Brice-sur-Vienne,87140,87,75,1651,45.909,0.9636
Saint-Cyr,87141,87,75,676,45.7982,0.9909
Saint-Denis-des-Murs,87142,87,75,549,45.7804,1.533
Saint-Gence,87143,87,75,2208,45.9098,1.137
Saint-Genest-sur-Roselle,87144,87,75,541,45.7,1.4207
Saint-Georges-les-Landes,87145,87,75,232,46.3612,1.3509
Saint-Germain-les-Belles,87146,87,75,1148,45.6027,1.4874
Saint-Gilles-les-Forêts,87147,87,75,44,45.6286,1.6682
Saint-Hilaire-Bonneval,87148,87,75,1005,45.7207,1.3705
Saint-Hilaire-la-Treille,87149,87,75,360,46.25,1.3077
Saint-Hilaire-les-Places,87150,87,75,830,45.6372,1.149
Saint-Jean-Ligoure,87151,87,75,489,45.7004,1.3088
Saint-Jouvent,87152,87,75,1630,45.9555,1.2086
Saint-Julien-le-Petit,87153,87,75,296,45.8209,1.707
Saint-Junien,87154,87,75,11382,45.8965,0.8853
Saint-Junien-les-Combes,87155,87,75,182,46.0851,1.1313
Saint-Just-le-Martel,87156,87,75,2654,45.852,1.3873
Saint-Laurent-les-Églises,87157,87,75,842,45.9661,1.4745
Saint-Laurent-sur-Gorre,87158,87,75,1391,45.7708,0.981
Saint-Léger-la-Montagne,87159,87,75,358,46.0311,1.4275
Saint-Léger-Magnazeix,87160,87,75,489,46.2864,1.2317
Saint-Léonard-de-Noblat,87161,87,75,4319,45.8446,1.499
Sainte-Marie-de-Vaux,87162,87,75,206,45.8613,1.0413
Saint-Martial-sur-Isop,87163,87,75,146,46.1525,0.8719
Saint-Martin-de-Jussac,87164,87,75,567,45.858,0.9425
Saint-Martin-le-Mault,87165,87,75,145,46.3625,1.2177
Saint-Martin-le-Vieux,87166,87,75,878,45.7516,1.1206
Saint-Martin-Terressus,87167,87,75,580,45.9141,1.4587
Saint-Mathieu,87168,87,75,1069,45.7044,0.7724
Saint-Maurice-les-Brousses,87169,87,75,1041,45.701,1.2368
Saint-Méard,87170,87,75,367,45.6623,1.5422
Saint-Ouen-sur-Gartempe,87172,87,75,214,46.1729,1.0801
Saint-Paul,87174,87,75,1235,45.754,1.452
Saint-Priest-Ligoure,87176,87,75,696,45.6207,1.2989
Saint-Priest-sous-Aixe,87177,87,75,1764,45.8229,1.0836
Saint-Priest-Taurion,87178,87,75,2896,45.9011,1.4038
Saint-Sornin-la-Marche,87179,87,75,224,46.1931,0.9914
Saint-Sornin-Leulac,87180,87,75,562,46.1969,1.2971
Saint-Sulpice-Laurière,87181,87,75,804,46.0567,1.4756
Saint-Sulpice-les-Feuilles,87182,87,75,1196,46.3146,1.393
Saint-Sylvestre,87183,87,75,922,45.9965,1.3642
Saint-Victurnien,87185,87,75,1767,45.8789,1.0303
Saint-Vitte-sur-Briance,87186,87,75,323,45.6232,1.5313
Saint-Yrieix-la-Perche,87187,87,75,6873,45.5274,1.2026
Saint-Yrieix-sous-Aixe,87188,87,75,441,45.8496,1.0639
Les Salles-Lavauguyon,87189,87,75,157,45.7446,0.6944
Sauviat-sur-Vige,87190,87,75,879,45.9077,1.5825
Séreilhac,87191,87,75,2045,45.7599,1.0645
Solignac,87192,87,75,1561,45.7603,1.255
Surdoux,87193,87,75,54,45.6048,1.6429
Sussac,87194,87,75,364,45.6567,1.6532
Tersannes,87195,87,75,128,46.2921,1.1273
Thouron,87197,87,75,563,45.997,1.2211
Vaulry,87198,87,75,397,46.0292,1.088
Vayres,87199,87,75,708,45.7701,0.8238
Verneuil-Moustiers,87200,87,75,122,46.3362,1.1121
Verneuil-sur-Vienne,87201,87,75,4940,45.8481,1.1215
Veyrac,87202,87,75,2162,45.9064,1.0912
Vicq-sur-Breuilh,87203,87,75,1327,45.6484,1.3918
Videix,87204,87,75,204,45.7788,0.7355
Le Vigen,87205,87,75,2298,45.7438,1.2713
Villefavard,87206,87,75,164,46.1702,1.2178
Les Ableuvenettes,88001,88,44,67,48.191,6.1937
Ahéville,88002,88,44,67,48.2836,6.2007
Aingeville,88003,88,44,61,48.206,5.7659
