nom;population;plus60ans;pct_15_29;pct_30_44;pct_45_59;pct_maison;pct_appartement;revenuMedian;tauxProprietaires;region;zoneChalandise;departement;lat;lon;score
SAINT-DENIS;300;26.5;15.9;19.6;21.4;75;25;19600;49;LANGUEDOC-ROUSSILLON;429;30;44.2378320115;4.24892271537;73
MEILHAN;1100;29.3;16.1;17.0;23.2;84;16;19900;45;AQUITAINE;397;40;43.859612287;-0.695576864864;73
BOUST;1100;33.5;15.3;21.5;23.6;83;17;22000;47;LORRAINE;320;57;49.4357529788;6.19331179482;73
LANTILLAC;300;28.7;17.4;16.1;22.9;88;12;20600;53;BRETAGNE;374;56;47.9513185093;-2.66089059866;73
LE CLOITRE-PLEYBEN;600;25.2;12.3;16.1;21.8;72;28;17900;64;BRETAGNE;435;29;48.2580934437;-3.89646330855;73
FRETTERANS;300;31.0;16.1;21.9;23.5;82;18;18000;55;BOURGOGNE;367;71;46.923240269;5.28789884271;73
SERINGES-ET-NESLES;300;29.8;13.8;16.1;21.1;76;24;21900;46;PICARDIE;372;02;49.2116537607;3.55885016448;73
SAINT-DENIS-LE-VETU;600;31.7;12.8;19.0;24.9;75;25;21500;47;BASSE-NORMANDIE;355;50;48.9932776669;-1.37792309863;73
MESSAS;900;33.8;14.9;20.1;20.4;79;21;23000;48;CENTRE;307;45;47.8085997033;1.63534579701;73
SAINT-REMY;1000;25.1;16.7;16.4;23.9;76;24;25700;58;POITOU-CHARENTES;352;79;46.3713101301;-0.523390967902;73
YVERSAY;300;27.0;16.5;16.0;20.9;76;24;20000;58;POITOU-CHARENTES;388;86;46.6723327836;0.205575527157;73
MONTIGNAC-DE-LAUZUN;300;28.9;16.1;19.2;24.4;81;19;19800;56;AQUITAINE;373;47;44.5694175834;0.472687225332;73
LINARDS;1100;27.7;17.8;16.9;24.2;88;12;18200;45;LIMOUSIN;424;87;45.7038935854;1.5375026125;73
MALIGNY;800;26.6;15.1;16.5;21.4;73;27;23400;59;BOURGOGNE;372;89;47.8664420498;3.79721123196;73
SALERS;400;28.7;15.2;16.0;21.6;81;19;23400;49;AUVERGNE;352;15;45.1450926367;2.49622722458;73
LE POET;700;28.4;12.7;21.1;24.4;79;21;22100;55;PROVENCE-ALPES-COTE D'AZUR;355;05;44.2789746584;5.90131318428;73
LAURESSES;300;28.3;14.3;18.9;21.7;74;26;17800;52;MIDI-PYRENEES;441;46;44.7840183574;2.10885299987;73
MANTILLY;600;30.0;17.6;19.9;20.5;78;22;18000;48;BASSE-NORMANDIE;393;61;48.5113113918;-0.813623687288;73
SAINT-LEGER-DU-BOIS;500;29.9;14.3;20.7;23.3;87;13;21400;46;BOURGOGNE;376;71;47.0229494919;4.43237550476;73
BONNEVAUX;300;28.4;12.0;21.0;22.8;86;14;24200;62;FRANCHE-COMTE;312;25;46.8091056758;6.19702516593;73
RICAUD;300;34.7;15.2;17.2;23.3;86;14;20200;45;LANGUEDOC-ROUSSILLON;331;11;43.3468605546;1.89555306899;73
CERNON;300;31.6;17.4;18.4;21.5;83;17;17700;58;FRANCHE-COMTE;348;39;46.4121311574;5.64360732811;73
BILLIO;400;33.3;16.6;18.0;22.9;71;29;21400;46;BRETAGNE;356;56;47.8676423674;-2.64808099654;73
BELLEFONTAINE;1000;32.2;13.6;15.2;20.9;73;27;19000;46;LORRAINE;386;88;48.0103753572;6.46413016754;73
MESNAY;600;34.7;13.7;15.7;22.7;71;29;22200;45;FRANCHE-COMTE;341;39;46.8999786113;5.81905626698;73
JUILLAC;300;25.9;13.7;15.2;22.4;87;13;20400;62;AQUITAINE;371;33;44.8137050234;0.0536333384557;73
AIGUES-VIVES;600;29.8;17.3;20.8;23.2;75;25;20100;45;MIDI-PYRENEES;398;09;43.0006575328;1.87695638902;73
RANCON;500;33.4;15.7;15.7;22.3;84;16;18100;69;LIMOUSIN;310;87;46.1289799327;1.18027706382;73
ROUGEMONT;1200;34.5;13.3;16.3;21.9;83;17;19600;54;FRANCHE-COMTE;311;25;47.4795835178;6.34800687837;73
VILLERS-LES-CAGNICOURT;300;30.5;16.0;17.6;20.6;90;10;25100;50;NORD-PAS-DE-CALAIS;317;62;50.2253150593;3.01039978275;73
DELME;1000;30.8;14.6;19.0;24.2;77;23;19900;62;LORRAINE;331;57;48.8832883622;6.3852048088;73
SAINT-CHRISTOPHE-A-BERRY;400;33.2;12.5;16.3;24.5;73;27;23300;60;PICARDIE;301;02;49.4290499245;3.12949472733;73
REBIGUE;500;26.7;17.8;15.1;24.1;76;24;20600;54;MIDI-PYRENEES;394;31;43.4900829382;1.47765829898;73
SAINT-DENIS-LES-MARTEL;400;27.8;12.9;21.7;22.1;81;19;24800;67;MIDI-PYRENEES;312;46;44.9453250919;1.6588440719;73
SAINT-GOAZEC;700;27.2;15.1;16.7;20.5;80;20;18400;59;BRETAGNE;385;29;48.1512436347;-3.76561570465;73
SABLONCEAUX;1200;33.9;15.6;19.8;21.8;73;27;20700;61;POITOU-CHARENTES;309;17;45.7137265647;-0.895448885479;73
RODELLE;1000;26.5;16.6;15.0;22.0;89;11;24500;62;MIDI-PYRENEES;335;12;44.4813052355;2.6223380773;73
BOUXWILLER;500;27.3;16.0;17.0;23.6;88;12;19800;66;ALSACE;361;68;47.5041559244;7.34056015721;73
SAINT-JEAN-PIERRE-FIXTE;300;27.9;14.6;16.4;22.8;78;22;24500;46;CENTRE;374;28;48.2924688955;0.830178092005;73
SOLIGNAT;500;25.4;17.4;18.2;22.1;83;17;19900;59;AUVERGNE;389;63;45.5234450562;3.18541001355;73
LOUBRESSAC;500;28.0;17.5;21.1;23.6;86;14;21500;62;MIDI-PYRENEES;345;46;44.8660989972;1.79065883803;73
TARABEL;300;25.8;14.6;16.8;22.8;88;12;22100;66;MIDI-PYRENEES;357;31;43.512330223;1.67558246576;73
SAINT-GERMAIN-SUR-ECOLE;400;27.5;17.6;15.8;22.9;73;27;23200;64;ILE-DE-FRANCE;341;77;48.4743072486;2.51078189836;73
LACHAMBRE;800;31.0;13.2;19.4;22.4;78;22;22400;64;LORRAINE;303;57;49.0788433987;6.7537514656;73
SAINT-GONDRAN;500;27.1;13.1;18.7;22.7;72;28;21700;66;BRETAGNE;365;35;48.2682672284;-1.8250126371;73
SAINT-SYLVAIN;1200;33.9;15.4;18.2;20.4;87;13;23300;45;BASSE-NORMANDIE;315;14;49.0531521208;-0.215598170882;73
ROCHEFORT-SAMSON;900;33.0;13.1;15.6;21.4;82;18;22200;55;RHONE-ALPES;303;26;44.975050381;5.16619542188;73
FOREST-EN-CAMBRESIS;600;30.9;14.9;16.3;20.4;87;13;21500;68;NORD-PAS-DE-CALAIS;307;59;50.1406649942;3.57049484282;73
CHAUVINCOURT-PROVEMONT;300;27.3;14.4;21.8;23.6;90;10;21200;69;HAUTE-NORMANDIE;348;27;49.2808952315;1.64529134367;73
NEUVY-DEUX-CLOCHERS;300;27.8;14.6;18.9;21.9;82;18;24000;57;CENTRE;341;18;47.2805836865;2.68919945423;73
SAINT-MARTIN-DE-LA-PLACE;1200;30.4;16.4;16.3;23.9;77;23;18900;59;PAYS DE LA LOIRE;353;49;47.3188388032;-0.137613576826;73
CORPE;900;29.1;16.3;15.1;20.0;85;15;23300;66;PAYS DE LA LOIRE;308;85;46.5050234767;-1.17034425311;73
MARANGE-ZONDRANGE;300;27.0;15.0;20.5;24.9;78;22;25400;49;LORRAINE;367;57;49.1161517101;6.52943965948;73
ARVIEUX;400;33.1;17.8;15.7;21.5;85;15;18200;58;PROVENCE-ALPES-COTE D'AZUR;337;05;44.7638980345;6.72230859416;73
EULMONT;1000;32.4;14.8;16.7;24.2;82;18;20300;55;LORRAINE;327;54;48.7501265245;6.22215042658;73
BOURG-BEAUDOUIN;800;31.6;12.6;20.4;22.7;88;12;23500;48;HAUTE-NORMANDIE;328;27;49.384064596;1.30432026998;73
LES TOURRETTES;1000;27.6;13.5;18.2;23.2;79;21;25700;49;RHONE-ALPES;347;26;44.6648052297;4.80343747078;73
EPREVILLE-EN-ROUMOIS;400;26.7;13.4;19.9;22.7;88;12;17200;55;HAUTE-NORMANDIE;422;27;49.3198155149;0.777062633529;73
REMOLLON;400;25.4;17.3;19.6;22.3;82;18;18400;59;PROVENCE-ALPES-COTE D'AZUR;413;05;44.4716185236;6.15977657931;73
ARMOY;1200;31.9;17.9;20.5;20.6;79;21;19900;51;RHONE-ALPES;353;74;46.3523619359;6.51159949942;73
BOUGY;400;33.8;14.2;21.8;24.0;86;14;19100;52;BASSE-NORMANDIE;335;14;49.1086067044;-0.522373258036;73
CASTELNAU-DE-BRASSAC;800;25.5;17.4;18.2;24.2;74;26;23100;55;MIDI-PYRENEES;390;81;43.6578748652;2.52758390349;73
GALERIA;300;27.5;13.5;20.8;23.5;85;15;24600;63;CORSE;319;2B;42.4081803478;8.70707754451;73
BLENNES;600;28.7;13.4;17.9;22.9;77;23;17500;47;ILE-DE-FRANCE;439;77;48.2449362017;3.01197543789;73
LA FERTE-VIDAME;700;33.9;17.5;17.1;21.4;79;21;21100;57;CENTRE;300;28;48.6000288384;0.88283888665;73
MANNEVILLE-LA-GOUPIL;1000;32.2;14.0;21.1;20.4;78;22;17100;47;HAUTE-NORMANDIE;382;76;49.6116014086;0.347552661099;73
VAOUR;300;29.4;16.6;18.7;23.6;72;28;22200;54;MIDI-PYRENEES;360;81;44.070490584;1.80207559018;73
VIGNEMONT;400;28.3;13.1;18.3;22.1;76;24;21300;69;PICARDIE;349;60;49.496646661;2.77690716811;73
MERS-SUR-INDRE;600;27.2;15.0;19.0;23.1;78;22;20900;52;CENTRE;394;36;46.6693679113;1.87334410692;73
ERCHEU;800;27.0;16.5;17.4;20.0;76;24;24700;67;PICARDIE;329;80;49.7010057712;2.94654183178;73
DOUCIER;300;29.5;13.1;18.2;22.2;90;10;17800;45;FRANCHE-COMTE;413;39;46.6499567029;5.77799951166;73
LA LANDE-SAINT-LEGER;300;26.8;16.4;20.6;25.0;73;27;17700;57;HAUTE-NORMANDIE;432;27;49.2976910975;0.336083900968;73
SAINT-LOUP;500;27.9;17.3;20.6;24.0;90;10;19000;49;MIDI-PYRENEES;399;82;44.0833269005;0.852281972741;73
SEREZIN-DE-LA-TOUR;800;27.2;14.0;21.2;23.2;80;20;23000;63;RHONE-ALPES;331;38;45.5546305415;5.34018745003;73
MONTAGNIEU;500;25.0;16.8;15.7;22.0;88;12;17800;57;RHONE-ALPES;435;01;45.799449019;5.46428608859;73
BROSSAY;300;34.1;14.5;17.3;21.6;76;24;20000;55;PAYS DE LA LOIRE;322;49;47.1680323936;-0.216255821188;73
DULLIN;400;30.9;13.6;20.7;23.4;84;16;20400;51;RHONE-ALPES;358;73;45.5511197543;5.74939054489;73
VERNEUIL-SUR-IGNERAIE;300;28.4;14.8;16.5;24.1;89;11;25500;54;CENTRE;323;36;46.6542492124;2.01447840786;73
LETRA;900;27.8;12.7;21.2;20.5;71;29;21000;53;RHONE-ALPES;401;69;45.9718911586;4.52615651956;73
MONTIGNY;300;29.1;13.8;20.4;21.3;83;17;20900;48;CENTRE;373;45;48.1085281835;2.1130722211;73
MENERBES;1100;30.6;15.7;18.2;22.1;86;14;23900;45;PROVENCE-ALPES-COTE D'AZUR;342;84;43.8243710342;5.22087170856;73
CONTEST;900;31.7;14.8;15.1;23.4;74;26;24200;45;PAYS DE LA LOIRE;342;53;48.2595526249;-0.68989469528;73
MOLINES-EN-QUEYRAS;300;26.2;12.7;15.2;24.0;76;24;17700;55;PROVENCE-ALPES-COTE D'AZUR;427;05;44.7166553487;6.89190806069;73
NIZY-LE-COMTE;300;30.8;17.3;19.5;24.7;89;11;22600;50;PICARDIE;335;02;49.574361853;4.03064818206;73
MONTPEZAT;600;29.8;12.5;16.5;24.4;76;24;17400;64;AQUITAINE;371;47;44.3420285974;0.53448370378;73
BRULEY;600;26.5;16.8;21.5;24.3;76;24;17800;54;LORRAINE;444;54;48.7129215737;5.85662158856;73
JEUXEY;700;27.0;12.9;21.3;20.3;80;20;22900;64;LORRAINE;338;88;48.200587727;6.49007507177;73
BEUGNON;300;26.8;14.0;18.6;20.1;76;24;20800;54;BOURGOGNE;389;89;48.0194485737;3.79563603666;73
COINCY;300;26.7;17.7;20.2;23.2;88;12;19100;67;LORRAINE;367;57;49.1065216017;6.2692481247;73
GIBEL;300;29.8;17.7;19.7;24.4;86;14;18700;61;MIDI-PYRENEES;353;31;43.3026504146;1.67636064192;73
SAINT-MANVIEU-BOCAGE;600;31.8;14.5;16.2;21.1;77;23;25400;49;BASSE-NORMANDIE;315;14;48.8216812111;-0.964918933862;73
LOUESTAULT;400;33.4;13.8;19.1;24.5;76;24;19600;52;CENTRE;346;37;47.6062030941;0.655292241515;73
SAVAS;800;34.9;15.3;15.2;22.7;81;19;17500;55;RHONE-ALPES;324;07;45.3013144956;4.67282946981;73
POUILLENAY;600;30.4;16.4;17.1;21.9;72;28;20000;67;BOURGOGNE;341;21;47.5031151334;4.46065492588;73
SUSSAC;400;26.7;13.1;18.1;25.0;87;13;25400;69;LIMOUSIN;311;87;45.6580687959;1.65195994088;73
AUZOUVILLE-SUR-RY;600;30.7;14.6;18.1;22.5;83;17;25900;47;HAUTE-NORMANDIE;322;76;49.4374386214;1.30966530446;73
MALBUISSON;700;34.2;13.1;18.6;21.6;76;24;19500;53;FRANCHE-COMTE;328;25;46.7987711533;6.31210934151;73
BOURG-SAINT-BERNARD;900;32.1;16.9;17.5;21.9;73;27;23200;47;MIDI-PYRENEES;343;31;43.6062435509;1.69878224324;73
CAMBOUNES;300;25.5;13.3;20.3;23.0;84;16;20600;49;MIDI-PYRENEES;426;81;43.5907432712;2.43974230887;73
LUREUIL;300;27.2;12.4;16.6;21.4;85;15;21700;68;CENTRE;345;36;46.7464715422;1.03810161496;73
LA CHAPELLE-SUR-COISE;500;25.5;16.1;15.0;20.3;89;11;22200;60;RHONE-ALPES;367;69;45.6501998891;4.49605895981;73
PIANA;500;33.1;13.5;16.2;21.4;89;11;17100;52;CORSE;365;2A;42.2260344023;8.62798195907;73
MOISSON;900;31.9;12.5;16.9;24.7;73;27;21800;66;ILE-DE-FRANCE;312;78;49.0682573401;1.66415011183;73
SAINT-GEORGES-EN-COUZAN;400;26.4;13.0;17.1;20.3;76;24;22200;69;RHONE-ALPES;350;42;45.7069401539;3.930271238;73
LES ORRES;500;28.0;17.3;20.9;23.6;88;12;18400;45;PROVENCE-ALPES-COTE D'AZUR;434;05;44.4850666477;6.57973142216;73
SAINT-SAUVEUR-EN-RUE;1100;28.9;14.3;20.4;23.5;90;10;22100;66;RHONE-ALPES;324;42;45.2712880618;4.50055395379;73
MIGNE;300;25.7;17.4;19.9;21.4;88;12;19000;59;CENTRE;404;36;46.7122971226;1.30178557971;73
MOUTIERS;900;33.8;16.9;18.6;24.1;82;18;19200;64;BRETAGNE;304;35;47.9759859892;-1.2051682133;73
TAVANT;300;27.5;14.9;20.1;24.1;82;18;23100;51;CENTRE;368;37;47.1179057551;0.385766006554;73
APPENWIHR;600;29.3;14.8;21.9;21.4;85;15;22900;45;ALSACE;371;68;48.0252709837;7.45257417009;73
SILTZHEIM;600;27.5;16.8;15.0;24.4;87;13;24600;55;ALSACE;338;67;49.061608516;7.09081368964;73
EBBLINGHEM;600;27.7;12.4;15.8;20.2;84;16;18700;45;NORD-PAS-DE-CALAIS;420;59;50.734564266;2.41884672597;73
TOURTOIRAC;600;29.9;14.9;15.9;23.6;74;26;17900;50;AQUITAINE;402;24;45.2725889625;1.05559610435;73
TIZAC-DE-LAPOUYADE;500;31.0;16.7;19.2;22.2;74;26;19000;55;AQUITAINE;375;33;45.0701772537;-0.314253428253;73
LESMENILS;500;25.4;13.3;16.1;23.1;86;14;17300;60;LORRAINE;434;54;48.9314670902;6.11072851248;73
SAINT-MAUR;400;26.6;13.8;17.1;22.4;78;22;19900;49;PICARDIE;408;60;49.6166715837;1.92159084424;73
VILLEFRANCOEUR;500;34.0;15.3;17.7;24.4;89;11;24000;49;CENTRE;300;41;47.696504262;1.20343836438;73
LES ANGLES;600;33.5;12.3;19.6;23.6;80;20;19800;51;LANGUEDOC-ROUSSILLON;332;66;42.5797574108;2.05268528008;73
NOAILLY;800;33.2;13.5;15.5;23.7;79;21;19000;55;RHONE-ALPES;334;42;46.1414386815;4.00417536538;73
BLECOURT;400;25.9;16.1;19.5;23.5;77;23;19300;52;NORD-PAS-DE-CALAIS;421;59;50.2175061105;3.21286001901;73
MANTEYER;400;31.0;13.0;16.4;21.2;78;22;19400;49;PROVENCE-ALPES-COTE D'AZUR;374;05;44.5333321119;5.94989667477;73
FONTENOY;500;27.9;12.1;15.0;23.7;75;25;19700;58;PICARDIE;389;02;49.4099999437;3.19454758662;73
FAVIERES;500;29.3;17.1;18.2;20.1;80;20;21100;51;CENTRE;369;28;48.5320826189;1.22893932026;73
ARDOIX;1100;29.3;16.8;17.1;22.3;87;13;20700;61;RHONE-ALPES;336;07;45.1913605655;4.74320427692;73
AUTAINVILLE;400;25.1;12.3;21.8;21.6;79;21;17400;62;CENTRE;414;41;47.8843101298;1.42053868965;73
PEZOU;1100;25.7;16.5;21.1;21.2;83;17;19500;62;CENTRE;386;41;47.8682993601;1.14633634068;73
ROUFFIAC-D'AUDE;400;28.9;15.1;21.8;21.3;73;27;19300;68;LANGUEDOC-ROUSSILLON;360;11;43.1246778558;2.28305296985;73
INTRAVILLE;300;27.4;16.9;15.8;23.8;77;23;26000;51;HAUTE-NORMANDIE;343;76;49.9300208582;1.27466382217;73
BLAIGNAC;300;29.6;18.0;21.7;22.2;74;26;24900;62;AQUITAINE;314;33;44.5509350184;-0.0541157193066;73
LOUZOUER;300;32.1;12.6;21.7;24.5;89;11;22200;55;CENTRE;314;45;48.0344043134;2.86967177555;73
FONTAINE-LAVAGANNE;400;31.8;12.5;18.4;20.1;86;14;20000;46;PICARDIE;368;60;49.5986219699;1.9543319916;73
HEIDWILLER;600;28.0;16.0;15.8;22.8;86;14;18600;67;ALSACE;358;68;47.6568601238;7.23377297694;73
TRESSIGNAUX;600;32.9;15.7;16.9;21.2;87;13;21600;45;BRETAGNE;335;22;48.6103866448;-2.97487593888;73
BOISSEY-LE-CHATEL;900;27.5;14.3;21.9;22.3;90;10;18800;60;HAUTE-NORMANDIE;374;27;49.2718051513;0.781442206023;73
LAVONCOURT;300;27.1;17.5;17.7;23.2;82;18;24200;57;FRANCHE-COMTE;350;70;47.6226588338;5.77603132497;73
AUNAC;400;26.4;13.1;16.7;23.0;79;21;18100;63;POITOU-CHARENTES;389;16;45.9151202066;0.255788080504;73
QUEVREVILLE-LA-POTERIE;900;31.5;17.9;19.2;23.4;77;23;19700;59;HAUTE-NORMANDIE;340;76;49.3544551622;1.18963435666;73
MEJANNES-LES-ALES;1100;25.7;17.0;20.3;24.9;74;26;20400;57;LANGUEDOC-ROUSSILLON;410;30;44.10161097;4.15129605543;73
ANGEAC-CHARENTE;400;29.8;13.1;17.7;22.4;88;12;19600;57;POITOU-CHARENTES;352;16;45.6230428074;-0.0817275722505;73
VAUGINES;500;25.8;17.7;17.5;24.1;83;17;22900;63;PROVENCE-ALPES-COTE D'AZUR;353;84;43.7786185321;5.40667854286;73
MAUSSAC;400;28.8;13.9;21.1;24.4;79;21;17100;46;LIMOUSIN;423;19;45.4704291606;2.12678268861;73
BOU;900;31.9;16.4;20.1;20.2;73;27;18700;55;CENTRE;363;45;47.8704664522;2.04729734716;73
SAINT-JEAN-DE-LA-RIVIERE;400;25.4;16.9;21.1;24.9;72;28;23300;63;BASSE-NORMANDIE;370;50;49.3687683933;-1.73964743222;73
PLOURAY;1100;30.0;16.0;16.8;24.3;85;15;20300;60;BRETAGNE;345;56;48.1343832686;-3.37547839068;73
SAINT-HILAIRE-SUR-YERRE;500;27.1;13.3;18.2;22.4;90;10;21600;66;CENTRE;340;28;48.0311474511;1.21923079467;73
SAINT-OMER-CAPELLE;1100;31.7;12.1;19.0;20.2;73;27;24100;57;NORD-PAS-DE-CALAIS;311;62;50.9450043366;2.1009180306;73
SAINT-CYR-SUR-LE-RHONE;1200;25.7;14.4;17.8;24.4;87;13;18300;53;RHONE-ALPES;418;69;45.5166530821;4.83257725316;73
CIRE-D'AUNIS;1200;29.2;17.5;16.0;21.0;85;15;24200;68;POITOU-CHARENTES;303;17;46.0380687499;-0.930603200492;73
GAHARD;1200;26.6;15.5;18.8;24.1;74;26;18000;54;BRETAGNE;433;35;48.2882041864;-1.52746285795;73
CHAMBORS;300;32.4;16.8;20.4;24.8;72;28;20700;51;PICARDIE;359;60;49.2601158315;1.81072865391;73
NOYELLES-SOUS-BELLONNE;800;27.1;15.3;20.5;21.0;85;15;22600;47;NORD-PAS-DE-CALAIS;386;62;50.3091545259;3.02186108116;73
SAINT-PIERRE-D'EXIDEUIL;800;29.1;17.4;15.8;20.7;83;17;21400;45;POITOU-CHARENTES;385;86;46.1597471009;0.258206658722;73
FONTAINE-GUERIN;900;25.7;14.3;18.6;22.7;86;14;25800;46;PAYS DE LA LOIRE;380;49;47.4829167789;-0.174198642479;73
COUDRECEAU;400;25.6;16.5;17.1;23.0;77;23;20000;53;CENTRE;434;28;48.3474351192;0.92333913843;73
SAINT-JULIEN-DE-VOUVANTES;900;33.2;15.6;20.4;23.3;74;26;19100;52;PAYS DE LA LOIRE;354;44;47.653118581;-1.22941680644;73
HERCHIES;600;33.0;17.9;17.6;24.9;71;29;21100;48;PICARDIE;361;60;49.4834141754;2.00297914207;73
JOUHET;500;27.9;14.4;21.3;23.8;82;18;25200;46;POITOU-CHARENTES;352;86;46.4893266692;0.873416912338;73
NOTRE-DAME-DE-BLIQUETUIT;700;25.4;14.2;19.1;24.9;74;26;19700;57;HAUTE-NORMANDIE;427;76;49.4959539726;0.753080811666;73
SAINT-PIERRE-DE-CHERENNES;500;29.6;13.4;15.3;23.3;87;13;22300;69;RHONE-ALPES;316;38;45.1219175481;5.3858661597;73
MESLAY-LE-GRENET;300;27.5;14.8;18.1;23.0;75;25;25200;56;CENTRE;345;28;48.3706581245;1.38965705749;73
MONT-CAUVAIRE;600;27.8;13.5;21.7;23.2;81;19;25900;55;HAUTE-NORMANDIE;331;76;49.5711050563;1.11398307831;73
FLOIRAC;300;33.5;15.7;15.9;24.4;82;18;20900;49;MIDI-PYRENEES;332;46;44.9059208514;1.67151833797;73
VELINES;1100;31.2;16.0;21.3;20.8;85;15;18900;58;AQUITAINE;344;24;44.8569027334;0.112194568411;73
ARGELLIERS;900;30.4;14.9;15.2;22.7;72;28;24400;63;LANGUEDOC-ROUSSILLON;314;34;43.7249523063;3.67420720253;73
CHEVENOZ;600;25.8;17.4;15.4;23.4;72;28;23600;57;RHONE-ALPES;377;74;46.3330385867;6.64071625327;73
AUXON-DESSOUS;1200;29.6;15.3;19.1;22.2;86;14;23300;65;FRANCHE-COMTE;303;25;47.2989251544;5.94068380639;73
FABAS;300;33.7;15.9;20.3;21.4;90;10;22600;50;MIDI-PYRENEES;315;09;43.1194009842;1.11405257208;73
SAINT-CHRISTOPHE-SUR-LE-NAIS;1100;25.4;14.2;20.7;20.2;74;26;21000;51;CENTRE;419;37;47.6235750307;0.473186358315;73
GARRIS;300;25.1;15.8;20.6;24.2;78;22;20300;56;AQUITAINE;404;64;43.3394050155;-1.05898897013;73
CHAMPNIERS-ET-REILHAC;500;31.0;13.1;19.8;21.8;83;17;24800;55;AQUITAINE;303;24;45.6717236599;0.721225907489;73
FOUSSAIS-PAYRE;1200;32.7;17.4;16.1;24.3;83;17;18000;45;PAYS DE LA LOIRE;375;85;46.5230750581;-0.687135962627;73
DURLINSDORF;500;27.9;17.3;20.8;21.4;80;20;18900;47;ALSACE;412;68;47.4919501348;7.23379893851;73
BELVIANES-ET-CAVIRAC;300;28.5;14.9;16.9;24.9;73;27;17900;62;LANGUEDOC-ROUSSILLON;389;11;42.8470909079;2.21251651397;73
DENIPAIRE;300;31.4;12.9;16.0;24.4;90;10;23900;54;LORRAINE;311;88;48.3398168543;6.96189290978;73
TENAY;1100;25.8;16.3;20.3;22.7;86;14;22500;67;RHONE-ALPES;352;01;45.922698278;5.51453923595;73
CRAINTILLEUX;1200;27.0;14.0;20.5;21.8;85;15;20300;60;RHONE-ALPES;376;42;45.57428192;4.22555188945;73
ATTIN;700;31.8;14.4;15.8;21.0;82;18;22300;61;NORD-PAS-DE-CALAIS;305;62;50.4917667023;1.75510223982;73
SAINT-BARTHELEMY-DE-SECHILIENNE;500;29.0;16.8;17.2;23.1;90;10;23900;58;RHONE-ALPES;324;38;45.0394014233;5.82200744978;73
NEUVILLE-SUR-BRENNE;800;25.9;17.1;17.6;23.3;81;19;19400;69;CENTRE;382;37;47.6147253318;0.916732764369;73
LAGLORIEUSE;600;31.0;14.1;16.5;22.5;76;24;21700;55;AQUITAINE;335;40;43.8644095018;-0.395751072937;73
FONTANNES;1100;26.8;15.0;18.3;23.0;74;26;25100;59;AUVERGNE;344;43;45.2888928849;3.43014729837;73
CASES-DE-PENE;800;35.0;16.0;18.0;21.2;83;17;18300;46;LANGUEDOC-ROUSSILLON;341;66;42.7867407426;2.77853627321;73
LE BOURG-DUN;500;28.5;13.8;16.9;21.6;88;12;19500;61;HAUTE-NORMANDIE;356;76;49.8702714225;0.892619905742;73
HOLLING;400;33.9;13.5;17.9;22.1;75;25;17900;48;LORRAINE;362;57;49.2572520068;6.49985680786;73
MEAUZAC;1100;32.5;16.6;17.8;23.5;77;23;18100;65;MIDI-PYRENEES;327;82;44.0954617752;1.23041071919;73
BETZ;1100;28.8;13.7;16.4;22.9;79;21;19400;63;PICARDIE;357;60;49.1559241622;2.94290715615;73
MILHAC-D'AUBEROCHE;500;28.1;17.5;17.9;22.3;71;29;24400;51;AQUITAINE;371;24;45.1139835828;0.933226505915;73
CONFLANS-SUR-ANILLE;600;30.1;15.7;18.0;23.3;86;14;17900;50;PAYS DE LA LOIRE;394;72;47.9722293803;0.726834150431;73
CALANHEL;300;31.0;14.0;18.6;23.9;72;28;18600;51;BRETAGNE;394;22;48.4405735546;-3.47617281469;73
ETZLING;1100;32.1;17.2;18.0;24.5;89;11;20400;59;LORRAINE;315;57;49.1801213769;6.95820940486;73
SAINT-JEAN-DE-SAVIGNY;400;33.1;13.1;18.7;24.4;75;25;21400;57;BASSE-NORMANDIE;319;50;49.1886831817;-1.00370068666;73
TOURVILLE-SUR-ODON;1100;30.1;14.4;18.4;24.2;80;20;18800;45;BASSE-NORMANDIE;390;14;49.1370651902;-0.500682712982;73
SAINT-GERMAIN;600;34.8;17.2;17.8;22.0;72;28;23800;50;RHONE-ALPES;304;07;44.5531057942;4.44825609237;73
SEMUR-EN-BRIONNAIS;600;33.0;15.4;17.3;23.8;85;15;19000;50;BOURGOGNE;350;71;46.2756396728;4.09014154762;73
AGEY;300;25.2;13.0;18.7;24.2;83;17;25200;69;BOURGOGNE;338;21;47.2873713877;4.76268467218;73
TRAIZE;300;34.5;12.8;15.0;23.1;88;12;17600;62;RHONE-ALPES;310;73;45.6716573286;5.73696272182;73
CHAUFFAYER;400;25.8;13.4;16.9;22.1;86;14;21800;67;PROVENCE-ALPES-COTE D'AZUR;356;05;44.7581501379;6.01187494014;73
VARS;600;32.5;17.7;16.6;20.2;90;10;18700;46;PROVENCE-ALPES-COTE D'AZUR;366;05;44.5925220925;6.71351456892;73
LA CHAPELLE-YVON;500;27.2;15.2;18.1;22.6;87;13;23400;50;BASSE-NORMANDIE;374;14;49.0638411048;0.352849540899;73
CERCIE;1100;27.9;15.0;19.9;24.7;81;19;19000;57;RHONE-ALPES;386;69;46.1259448157;4.66717778294;73
LIXHAUSEN;300;33.4;15.5;17.1;22.7;71;29;21100;59;ALSACE;323;67;48.7942598149;7.55588673552;73
